Name,Address_x,Closed bucket,Distance_x,Latitude,Longitude,Address_y,Rating,Distance_y
North of Brooklyn Pizzeria,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",VeryLikelyOpen,588,43.666233,-79.373327,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,602.3064085182514
Domino's Pizza,"159 Wellesley St E (at Wellesley), Toronto ON M4Y 0H5",LikelyOpen,103,43.666233,-79.373327,"101-159 Wellesley Street E Toronto, ON M4Y 0H5 Canada ",2.0,139.65920593442283
Domino's Pizza,"159 Wellesley St E (at Wellesley), Toronto ON M4Y 0H5",LikelyOpen,103,43.666233,-79.373327,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,934.8679010001498
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,332,43.666233,-79.373327,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,343.28987801784825
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,332,43.666233,-79.373327,"560 Parliament Street Toronto, ON M4X 1P8 Canada ",0.0,334.85558819523146
Pizza Pizza,"560 Parliament St (Prospect), Toronto ON M4X 1P8",LikelyOpen,332,43.666233,-79.373327,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,604.8024833997724
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,347,43.666233,-79.373327,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,343.28987801784825
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,347,43.666233,-79.373327,"560 Parliament Street Toronto, ON M4X 1P8 Canada ",0.0,334.85558819523146
Pizza Pizza,"297 Wellesley St E, Toronto ON M4X 1G9",LikelyOpen,347,43.666233,-79.373327,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,604.8024833997724
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,610,43.666233,-79.373327,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,343.28987801784825
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,610,43.666233,-79.373327,"560 Parliament Street Toronto, ON M4X 1P8 Canada ",0.0,334.85558819523146
Pizza Pizza,"68 Wellesley St E, Toronto ON M4Y 1H2",LikelyOpen,610,43.666233,-79.373327,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,604.8024833997724
241 Pizza,"451 Parliament St (Spruce St), Toronto ON M5A 3A3",LikelyOpen,553,43.666233,-79.373327,"451 Parliament Street Toronto, ON M5A 3A3 Canada ",2.6,557.7003940903926
Pizza Studio,"500 Church St (Alexander St), Toronto ON M4Y 2C8",LikelyOpen,630,43.666233,-79.373327,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,627.6540512175866
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,648,43.666233,-79.373327,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,617.6012601746559
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,648,43.666233,-79.373327,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,1131.4395067216435
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,743,43.666233,-79.373327,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,1403.4953754890705
Pi Co,"432 Church St, Toronto ON M5B 2A4",LikelyOpen,743,43.666233,-79.373327,"102 Danforth Avenue Toronto, ON M4K 1N1 Canada ",3.1,1649.4170850259984
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,934,43.666233,-79.373327,"297 Wellesley Street E Toronto, ON M4X 1G9 Canada ",2.0,343.28987801784825
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,934,43.666233,-79.373327,"560 Parliament Street Toronto, ON M4X 1P8 Canada ",0.0,334.85558819523146
Pizza Pizza,"471 Yonge St, Toronto ON M4Y 1X4",LikelyOpen,934,43.666233,-79.373327,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,604.8024833997724
Papa John's Pizza,"200 Dundas St E, Toronto ON M5R 4R2",LikelyOpen,929,43.666233,-79.373327,"200 Dundas Street E Suite E Toronto, ON M5R 4R2 Canada ",2.1,990.5766160879168
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,950,43.666233,-79.373327,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,1403.4953754890705
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,950,43.666233,-79.373327,"102 Danforth Avenue Toronto, ON M4K 1N1 Canada ",3.1,1649.4170850259984
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,953,43.666233,-79.373327,"101-159 Wellesley Street E Toronto, ON M4Y 0H5 Canada ",2.0,139.65920593442283
Domino's Pizza,"478 Yonge St, Toronto ON M4Y 1X5",LikelyOpen,953,43.666233,-79.373327,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,934.8679010001498
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,623,43.666233,-79.373327,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,617.6012601746559
Pizza Nova,"526 Church St, Toronto ON M4Y 2E1",LikelyOpen,623,43.666233,-79.373327,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,1131.4395067216435
Pizzaiolo,"366 Bloor St E, Toronto ON M4W 1H4",LikelyOpen,780,43.666233,-79.373327,"366 Bloor Street E Toronto, ON M4W 1H4 Canada ",2.5,781.5279555226882
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,241,43.672152,-79.39018,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,222.0244842733269
Pi Co,"1200 Bay St, Toronto ON M5R 2A5",LikelyOpen,241,43.672152,-79.39018,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,535.6823636639265
Mamma's Pizza,"807 Yonge St, Toronto ON M4W 2G9",LikelyOpen,220,43.672152,-79.39018,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,221.1559017767566
Pizza Hut,"810 Church St, Toronto ON M4W 2M9",VeryLikelyOpen,396,43.672152,-79.39018,"810 Church Street Toronto, ON M4W 2M4 Canada ",1.9,400.1541621901516
Pizza Hut,"810 Church St, Toronto ON M4W 2M9",VeryLikelyOpen,396,43.672152,-79.39018,"1086 Yonge Street Toronto, ON M4W 2L4 Canada ",1.8,632.1975251729441
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,784,43.672152,-79.39018,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,781.5182389440236
Pizza Nova,"1001 Bay St (St Joseph), Toronto ON M5S 3A6",LikelyOpen,784,43.672152,-79.39018,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,1115.2901737765526
Pizza Hut,"1086 Yonge St, Toronto ON M4W 2L4",LikelyOpen,642,43.672152,-79.39018,"810 Church Street Toronto, ON M4W 2M4 Canada ",1.9,400.1541621901516
Pizza Hut,"1086 Yonge St, Toronto ON M4W 2L4",LikelyOpen,642,43.672152,-79.39018,"1086 Yonge Street Toronto, ON M4W 2L4 Canada ",1.8,632.1975251729441
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,555,43.672152,-79.39018,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,222.0244842733269
Pi Co,"180 Bloor St W, Toronto ON M5S 2V6",LikelyOpen,555,43.672152,-79.39018,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,535.6823636639265
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,592,43.672152,-79.39018,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,222.0244842733269
Pi Co,"180 Bloor St W (Church), Toronto ON M5S 2V6",LikelyOpen,592,43.672152,-79.39018,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,535.6823636639265
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,982,43.672152,-79.39018,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,781.5182389440236
Pizza Nova,"568 Church St (at Wellesley St E), Toronto ON M4Y 2E3",LikelyOpen,982,43.672152,-79.39018,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,1115.2901737765526
Pizzaiolo,"366 Bloor St E, Toronto ON M4W 1H4",LikelyOpen,975,43.672152,-79.39018,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,1372.1505843844704
Pizzaiolo,"366 Bloor St E, Toronto ON M4W 1H4",LikelyOpen,975,43.672152,-79.39018,"366 Bloor Street E Toronto, ON M4W 1H4 Canada ",2.5,971.1164960372136
241 Pizza,"1050 Pape Ave, Toronto ON M4K 3W2",LikelyOpen,66,43.690237,-79.350119,"1029 Pape Avenue Toronto, ON M4K 3W1 Canada ",3.5,223.53788131523825
La Grotta Pizzeria,"951 Pape Ave (at Westwood Ave), Toronto ON M4K 3V6",LikelyOpen,424,43.690237,-79.350119,"951 Pape Ave East York, ON M4K 3V6 Canada ",3.5,428.0631743745163
Pizza Hut,"2070 Queen St E, Toronto ON M4E 1C9",LikelyOpen,223,43.671349,-79.29451,"609 A Kingston Road Toronto, ON M4E 1R3 Canada ",3.0,877.2515668784371
Mamma's Pizza,"2118 Queen St E (Queen & Hammersmith), Toronto ON M4E 1E2",LikelyOpen,33,43.671349,-79.29451,"2118 Queen St E Toronto, ON M4E 1E2 Canada ",3.0,33.516913005904605
Pizzaville,"1971 Queen St E, Toronto ON M4L 1H9",VeryLikelyOpen,571,43.671349,-79.29451,"1971 Queen Street E Toronto, ON M4L 1H9 Canada ",2.0,573.7199655537732
Pizza Nova,"1928 Queen St E (at Elmer Ave), Toronto ON M4L 1H5",LikelyOpen,780,43.671349,-79.29451,"1928 Queen Street E Toronto, ON M4L 1H5 Canada ",2.8,773.2259309874414
Pizza Hut,"609 Kingston Rd, Toronto ON M4E 1R3",LikelyOpen,868,43.671349,-79.29451,"609 A Kingston Road Toronto, ON M4E 1R3 Canada ",3.0,877.2515668784371
North of Brooklyn Pizzeria,"650 1/2 Queen St W (Palmerston Ave), Toronto ON M6J 1E4",LikelyOpen,398,43.645469,-79.411084,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,396.7171695805624
Pizzeria Libretto,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",VeryLikelyOpen,859,43.645469,-79.411084,"221 Ossington Avenue Toronto, ON M6J 2Z8 Canada ",4.0,842.2281310654403
Pizzeria Libretto,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",VeryLikelyOpen,859,43.645469,-79.411084,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1000.8708229972808
Bar Poet,"1090 Queen St W (Dovercourt Road), Toronto ON M6J 1H8",VeryLikelyOpen,915,43.645469,-79.411084,"1090 Queen Street W Toronto, ON M6J 1H7 Canada ",3.9,925.7426316539812
Queen Margherita Pizza,"772 Dundas St W (Bathurst), Toronto ON M6J 1V1",LikelyOpen,797,43.645469,-79.411084,"772 Dundas Street West Toronto, ON M6J 1V1 Canada ",3.6,793.1903927350274
Pizza Nova,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",LikelyOpen,380,43.645469,-79.411084,"901 King Street W Toronto, ON M7A 2A9 Canada ",3.2,395.17190291736034
Freshslice Pizza,"744 King St W, Toronto ON M5V 1N3",LikelyOpen,534,43.645469,-79.411084,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,545.7687526832509
North of Brooklyn Pizzeria,"1181 Dundas St W, Toronto ON M6J 1X3",LikelyOpen,905,43.645469,-79.411084,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,396.7171695805624
Descendant Detroit Style Pizza,"1168 Queen St E (At Jones Ave), Toronto ON M4M 1L4",VeryLikelyOpen,452,43.661673,-79.337789,"1168 Queen Street E Toronto, ON M4M 1L5 Canada ",4.5,453.7859986910445
Domino's Pizza,"1131 Queen St E, Toronto ON M4M 1K9",VeryLikelyOpen,247,43.661673,-79.337789,"1131 Queen Street E Toronto, ON M4M 1K9 Canada ",5.0,257.4178147228077
Maker Pizza,"388 Carlaw Ave, Toronto ON M4M 2T4",LikelyOpen,592,43.661673,-79.337789,"105A - 388 Carlaw Avenue Toronto, ON M4M 3P1 Canada ",4.7,592.3125875955825
Pizza Pizza,"1063 Gerrard St E, Toronto ON M4M 1Z9",LikelyOpen,855,43.661673,-79.337789,"678 Queen Street E Toronto, ON M4M 1G8 Canada ",2.1,1122.982451659156
Pizza Pizza,"1063 Gerrard St E, Toronto ON M4M 1Z9",LikelyOpen,855,43.661673,-79.337789,"1252 Gerrard Street E Toronto, ON M4L 1Y6 Canada ",2.0,1289.5566608917854
241 Pizza,"1016 Gerrard St E (Marjory Ave.), Toronto ON M4M 1Z3",LikelyOpen,812,43.661673,-79.337789,"1016 Gerrard Street East Toronto, ON M4M 1Z3 Canada ",2.6,815.8236113211852
Pizza Nova,"714 Queen St E (Broadview), Toronto ON M4M 1H2",LikelyOpen,985,43.661673,-79.337789,"714 Queen Street E Toronto, ON M4M 1H2 Canada ",4.5,1003.6977967665516
North of Brooklyn Pizzeria,"650 1/2 Queen St W (Palmerston Ave), Toronto ON M6J 1E4",LikelyOpen,488,43.64269799619999,-79.4049993694586,"650 1/2 Queen Street W Toronto, ON M6J 1E4 Canada ",3.5,489.418416665562
Fusaro's Kitchen,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",VeryLikelyOpen,937,43.64269799619999,-79.4049993694586,"147 Spadina Avenue Toronto, ON M5V 2L7 Canada ",4.1,959.1381056302052
Domino's Pizza,"51 Niagara St (at Bathurst St), Toronto ON M5V 1C3",LikelyOpen,257,43.64269799619999,-79.4049993694586,"51 Niagara Street Toronto, ON M5V 1C3 Canada ",1.9,260.8806677204285
Pizza Hut,"720 King St W, Toronto ON M5V 2T3",LikelyOpen,134,43.64269799619999,-79.4049993694586,"720 King Street West Toronto, ON M5V 2T3 Canada ",1.6,150.4677679555133
Freshslice Pizza,"744 King St W, Toronto ON M5V 1N3",LikelyOpen,104,43.64269799619999,-79.4049993694586,"744 King Street W Toronto, ON M5V 1N3 Canada ",2.9,102.85816791122949
Pizza Pizza,"655 Queen St W, Toronto ON M6J 1E6",LikelyOpen,489,43.64269799619999,-79.4049993694586,"655 Queen Street W Toronto, ON M6J 1E6 Canada ",2.7,479.7777818787857
Pizza Pizza,"540 King St W, Toronto ON M5V 1M3",LikelyOpen,613,43.64269799619999,-79.4049993694586,"655 Queen Street W Toronto, ON M6J 1E6 Canada ",2.7,479.7777818787857
Domino's Pizza,"410 Queen St W, Toronto ON M5V 2A7",VeryLikelyOpen,885,43.64269799619999,-79.4049993694586,"51 Niagara Street Toronto, ON M5V 1C3 Canada ",1.9,260.8806677204285
Pizza e Pazzi,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",VeryLikelyOpen,813,43.671526,-79.44874,"1182 St Clair Avenue W Toronto, ON M6E 1B4 Canada ",3.8,819.9513327760211
241 Pizza,"1349 Saint Clair Ave W (Lansdowne Avenue), Toronto ON M6E 1C5",VeryLikelyOpen,527,43.671526,-79.44874,"1349 Saint Clair Avenue West Toronto, ON M6E 1C5 Canada ",5.0,530.7126996359096
241 Pizza,"1349 Saint Clair Ave W (Lansdowne Avenue), Toronto ON M6E 1C5",VeryLikelyOpen,527,43.671526,-79.44874,"1383 Davenport Road Toronto, ON M6H 2H6 Canada ",3.6,633.060587348353
241 Pizza,"1349 Saint Clair Ave W (Lansdowne Avenue), Toronto ON M6E 1C5",VeryLikelyOpen,527,43.671526,-79.44874,"1055 Bloor Street West Toronto, ON M6H 1M4 Canada ",2.9,1812.811990942031
Domino's Pizza,"1549 Dupont St, Toronto ON M6P 3S5",LikelyOpen,776,43.671526,-79.44874,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,771.0571920706667
Big Trouble Pizza,"191 Geary Ave, Toronto ON M6H 2C1",VeryLikelyOpen,936,43.671526,-79.44874,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,935.9568850907932
Casa Di Giorgios,"1646 Queen St E (at Eastern Ave,), Toronto ON M4L 1G3",VeryLikelyOpen,753,43.673118,-79.318651,"1646 Queen St E Toronto, ON M4L 1G3 Canada ",3.7,752.0806122037949
Pizza Pizza,"1252 Gerrard St E, Toronto ON M4L 1Y6",LikelyOpen,814,43.673118,-79.318651,"1252 Gerrard Street E Toronto, ON M4L 1Y6 Canada ",2.0,807.4625863681507
Pizza Pizza,"1252 Gerrard St E, Toronto ON M4L 1Y6",LikelyOpen,814,43.673118,-79.318651,"2077 Danforth Avenue Toronto, ON M4C 1K2 Canada ",2.5,1448.1441123595105
Big Brothers Gourmet Pizza,"3110 Kingston Rd, Scarborough ON M1M 1P2",LikelyOpen,116,43.72690169821676,-79.22920396582664,"3110 Kingston Road Scarborough, ON M1M 1P2 Canada ",3.5,123.49884730279638
Double Double Pizza & Chicken,"2829 Kingston Rd, Scarborough ON M1M 1N2",LikelyOpen,850,43.72690169821676,-79.22920396582664,"2829 Kingston Road Toronto, ON M1M 1N2 Canada ",2.0,864.4442321360801
Pizza Pizza,"5500 Lawrence Ave E (Port Union), Toronto ON M1C 3B2",LikelyOpen,624,43.7805505,-79.1301203,"5500 Lawrence Avenue E Toronto, ON M1C 3B2 Canada ",3.0,584.7519068249925
Domino's Pizza,"4204 Dundas St W, Toronto ON M8X 1Y6",LikelyOpen,701,43.6625395,-79.5030161,"4204 Dundas Street W Toronto, ON M8X 1Y6 Canada ",3.0,697.3665488880979
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,767,43.641529,-79.386741,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,799.6033055075958
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,767,43.641529,-79.386741,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1014.0909976620408
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,482,43.641529,-79.386741,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,480.1103754124212
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,332,43.641529,-79.386741,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,324.81254305674986
Mamma's Pizza,"405 Richmond St W (at Spadina Ave.), Toronto ON M5V 1X3",LikelyOpen,1010,43.641529,-79.386741,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,319.52285902786787
Pizza Rustica,"37 Blue Jays Way, Toronto ON M5V 9G9",VeryLikelyOpen,557,43.641529,-79.386741,"37 Blue Jays Way Toronto, ON M5V 9G9 Canada ",2.4,553.4850846235347
Pie Bar,"207 Queens Quay W, Toronto ON M5J 1A7",LikelyOpen,622,43.641529,-79.386741,"207 Queens Quay W Suite 155 Toronto, ON M5J Canada ",3.4,621.6778241411553
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,446,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Pizza Nova,"1 Blue Jays Way, Toronto ON M5V 1J3",LikelyOpen,87,43.641529,-79.386741,"365 Front St W Toronto, ON M5V 3S8 Canada ",3.5,448.9960798547327
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,547,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Pizza Nova,"365 Front St W (at Blue Jay Way), Toronto ON M5V 3R6",LikelyOpen,455,43.641529,-79.386741,"365 Front St W Toronto, ON M5V 3S8 Canada ",3.5,448.9960798547327
Mamma's Pizza,"249 Queens Quay E, Toronto ON M5A 0V9",LikelyOpen,327,43.641529,-79.386741,"249 Queens Quay W Toronto, ON M5J 2N5 Canada ",3.8,319.52285902786787
Domino's Pizza,"344 Front St W (Spadina), Toronto ON M5V 3W7",VeryLikelyOpen,481,43.641529,-79.386741,"344 Front Street W Unit 107 Toronto, ON M5V 3W7 Canada ",1.7,473.0052411486678
Pizzeria Moretti,"328 Wellington St W (Blue Jays Way), Toronto ON M5V 3T4",VeryLikelyOpen,574,43.641529,-79.386741,"328 Wellington Street W The SoHo Hotel Toronto, ON M5V 3T4 Canada ",3.3,580.5488569521988
Pizza Pizza,"340 Front St W (Blue Jays Way), Toronto ON M5V 3W7",LikelyOpen,418,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Pizza Forno,"217 Adelaide St W, Toronto ON M5H 1W7",LikelyOpen,745,43.641529,-79.386741,"288 Bremner Boulevard Toronto, ON M5V 3L9 Canada ",2.0,110.02682108474302
Pizza Pizza,"100 Training Ave, Toronto ON A1A 1A1",LikelyOpen,757,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Aces Pizza,"26 Duncan St, Toronto ON M5V 2B9",LikelyOpen,814,43.641529,-79.386741,"26 Duncan Street Toronto, ON M5V 2B8 Canada ",3.9,807.2342999724005
Pizza Pizza,"540 King St W, Toronto ON M5V 1M3",LikelyOpen,983,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Boston Pizza,"11 Channel Ave, Toronto ON M5J 1Y6",LikelyOpen,335,43.641529,-79.386741,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,324.81254305674986
Pizza Pizza,"20 Blue Jays Way, Toronto ON M5V 3W6",Unsure,472,43.641529,-79.386741,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,428.2638459473623
Pizza Shab,"3 Byng Ave (Yonge), North York ON M2N 0E6",LikelyOpen,949,43.78387252467251,-79.40786809814757,"3 Byng Avenue Toronto, ON M2N 0E6 Canada ",3.1,968.8535196531
Pizza Hut,"6005 Yonge St, Toronto ON M2M 3W2",LikelyOpen,966,43.78387252467251,-79.40786809814757,"6005 Yonge Street Toronto, ON M2M 3W2 Canada ",2.5,975.017935525716
Piazza Manna,"5650 Yonge St (at Finch Ave.), Toronto ON M2M 4G3",LikelyOpen,781,43.78387252467251,-79.40786809814757,"5650 Yonge Street North York, ON M2M 4G3 Canada ",4.0,799.2163358968377
Pizza Nova,"5585 Yonge St (at Finch Ave.), Toronto ON M2N 5S4",LikelyOpen,797,43.78387252467251,-79.40786809814757,"5411 Yonge St North York, ON M2N 7A1 Canada ",3.0,1002.478406613913
Pizza Nova,"5585 Yonge St (at Finch Ave.), Toronto ON M2N 5S4",LikelyOpen,797,43.78387252467251,-79.40786809814757,"5585 Yonge St North York, ON M2N 5S4 Canada ",2.8,754.7902282452438
Wing Machine,"5439 Yonge St, Toronto ON M2N 5S1",Unsure,941,43.78387252467251,-79.40786809814757,"5439 Yonge Street North York, ON M2N 5S1 Canada ",2.2,938.58135839667
Pizza Pizza,"796 O'Connor Dr, East York ON M4B 2S6",LikelyOpen,919,43.70751755961952,-79.30252066313936,"796 O'Connor Drive East York, ON M4B 2T1 Canada ",2.8,891.3566263581364
Domino's Pizza,"871 O'Connor Dr, East York ON M4B 2S7",VeryLikelyOpen,722,43.70751755961952,-79.30252066313936,"869-871 O'Connor Drive East York, ON M4B 2S7 Canada ",0.0,710.1483103100113
Domino's Pizza,"871 O'Connor Dr, East York ON M4B 2S7",VeryLikelyOpen,722,43.70751755961952,-79.30252066313936,"447 Pharmacy Avenue Scarborough, ON M1L 3G7 Canada ",2.3,1163.4454494658823
Pizzaiolo,"2640 St Clair Ave E, East York ON M4B 3M1",LikelyOpen,925,43.70751755961952,-79.30252066313936,"2640 Saint Clair Avenue E East York, ON M4B 2S6 Canada ",1.0,919.1656719210808
Master Pizzeria,"420 Dawes Rd, Toronto ON M4B 2E8",LikelyOpen,775,43.70751755961952,-79.30252066313936,"420 Dawes Road Toronto, ON M4B 2E8 Canada ",3.5,786.3221480172712
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,385,43.6452972,-79.3827914,"155 University Avenue Toronto, ON M5H 3B7 Canada ",3.7,398.2519234523053
Pizzeria Libretto,"155 University Ave (at Pearl St), Toronto ON M5H 3B7",VeryLikelyOpen,385,43.6452972,-79.3827914,"545 King Street W Toronto, ON M5V 1M1 Canada ",4.0,1289.187396106097
Jz's Pizza,"232 Wellington St W, Toronto ON M5V 3W1",VeryLikelyOpen,554,43.6452972,-79.3827914,"232 Wellington Street W Toronto, ON M5V 3W1 Canada ",4.1,556.2089792542124
Boston Pizza,"250 Front St W (John St), Toronto ON M5V 3G5",LikelyOpen,479,43.6452972,-79.3827914,"250 Front Street  W Unit 1C201 Toronto, ON M5V 3G5 Canada ",2.7,481.162848492124
Pizza Pizza,"Food Court Union, Toronto ON",LikelyOpen,136,43.6452972,-79.3827914,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,604.6554316701466
Pizza Rustica,"37 Blue Jays Way, Toronto ON M5V 9G9",VeryLikelyOpen,729,43.6452972,-79.3827914,"37 Blue Jays Way Toronto, ON M5V 9G9 Canada ",2.4,716.229687255124
Pie Bar,"207 Queens Quay W, Toronto ON M5J 1A7",LikelyOpen,811,43.6452972,-79.3827914,"207 Queens Quay W Suite 155 Toronto, ON M5J Canada ",3.4,803.8452121516036
Pizza Pizza,"208 Queens Quay W, Toronto ON M5J 2Y5",VeryLikelyOpen,627,43.6452972,-79.3827914,"208 Queens Quay W Unit 9 10 Toronto, ON M5J 2Y5 Canada ",2.0,604.6554316701466
Mr. Pizza,"16 Yonge St (Yonge And Harbour), Toronto ON M5E 2A1",LikelyOpen,578,43.6452972,-79.3827914,"16 Yonge Street Toronto, ON M5E 2A1 Canada ",2.9,590.1397496833328
